Sentence	Predicted	Label
ｵﾊﾖｳｺﾞｻﾞｲﾏｯｯｯｯｯｯ	1	0
フォロワー機関車トー◯ス	1	1
鳥獣戯画…いいな…	1	1
うさぎうさぎ何見て跳ねる	1	1
文字アクキーは作ってみたいな	1	1
U18フォロワーどれくらいこの垢のフォロワーにいるんだろうか	1	1
腕は生えるんだよ	1	1
ニコイチフォロワー…いない、かな…	1	1
Kawaii	1	2
家の中で虫と遭遇すると一瞬動作が止まってしまう	1	1
臆病な某犬くんだ～	1	1
そろそろ寝…られるかは分からないけどおやすみチャレンジします	1	1
フォロワー怖いわぁ	1	1
とうとうほんだに勝てなかった	1	1
誤報ならまぁ、良かったね	1	1
映画観た　happy	1	2
夏は嫌いだけど、夏(概念)は好きです	1	1
ひょっとしてたい焼きさんおる？	1	2
文章は実質映像　わかりみ	1	2
まずフォロワーは人のような人じゃないもの的な認識がどこかである。	1	1
プリンセスもカメラに映ってない時は汗だくだくなんだよ	1	1
まほうじんぐるぐるアニメみてた…なつかし…	1	1
fgoは未履修なのでよく分からんがフォロワーが楽しそうにしてることはわかった。よきかな。	1	1
なんか書かなきゃ…という漠然とした焦りだけがある	1	1
さっき妹がぴえんの歌かけてたせいで脳内エンドレスリピート	1	1
めっちゃおめでたいな？！？！！！！！？一瞬で目が覚めたわ	1	0
はぁ……ちょっと幸福感で動悸息切れ…今日はバンプの曲聴いてバンプ祭りだわ……	1	0
改行と誤字は解釈違いだから滅ぼす	1	1
ダメ元という先人の知恵がある	1	1
王の獣無料公開分一気読みしてた	1	1
活字ブックマーカー買おうかどうか迷ってやめたけどあれいいよね	1	1
最近お腹に暴れん坊将軍飼ってるかのように不調	1	1
来世は金持ちのお上品なマダムに可愛がられてる飼い猫になりたい	1	1
Twitter仕様が使いにくくなってて	1	1
月見さん今日月見バーガーきめてきたから優勝	1	0
ゴミ出しの日の雨は許さない	1	1
今の時間帯にdm返すとか月見さんヨォ…	1	1
ほんとりぷへんできてな……申し訳…………	1	1
私が貧弱なのでダークライさんは多忙なくらいでいい勝負ができる	1	1
空いてるすいぞっかんに一人で行きたい	1	1
一人で旅行したい	1	1
他人と一緒も楽しいけど疲れるし	1	1
国勢調査家族皆めんどくさがるから私がやったな　ネットって便利	1	1
文字のファンアートってどうにか出来ないものかな	1	1
スイーツは見る専作る専	1	1
ぴえんも分からんけどぱおんはもっと分からん　象かよ	1	1
何か色々最近出来てないなって　まぁ趣味だからいいけど	1	1
睡魔さん飛んでけ	1	1
行ってきますのキスとか実物見たこと無いな	1	1
あ？画像欄もぶっこわ	1	1
かわいいダイレクトアタック	1	2
喉がパリパリって感じ	1	1
寒くなった　あんなに暑かったのに	1	1
最近鼻の蛇口がぶっ壊れて返信考えるどころではないのほんと何	1	1
趣味に影響が及ぶほど好いて頂けるってすっごい嬉しいことだなぁ	1	0
最近はコンビニで手軽にプロテイン\nトレイニーの時代か…	1	2
去年のクリスマスには８３キロあった体重も今は66キロまで減った! ?17キロ!誰だって、何歳からでも変われる	1	0
GoogleFit　健康管理にはまずまず役立つ	1	1
下乳の強化で、輪郭を作っていきたい!	1	1
足も鍛えなきゃ…	1	1
朝ウォーキング中に筋トレ場所発見!ラジオ体操のおっちゃんたちの横で懸垂するぜファイヤー	1	2
チャリンコ通勤3年目。往復だいたい一時間半の道のりも今は清々しいチャリンコ通勤3年目。往復だいたい一時間半の道のりも今は清々しい\n最初は帰りが辛かったけど、今では物足りないから朝からウォーキング、ラン追加してる。\n脂肪減らすぞ!	1	1
しばらくマスクつけてると仕事なのにヒゲそらずに出勤してることに気づく気をつけよ（汗）	1	1
今日の腕トレは効いた\nパンパンやー\n気持ちいい―	1	1
朝サラダ\nプラスしてササミのマヨ焼きとオートミールいただきます	1	0
今考えてること、飯をいつ　何を食うか考えてる。 トレーニング始めてから飯に取り憑かれてる	1	1
筋トレモチベーション維持のためにみんなのツイート見てる!バリやる気出るやんけー	1	0
鬼滅にハマった娘、鬼トレ協力よろしく!	1	1
トレーニング始めてからの変化。 肌がきれいになった\n前は腕に小さなプツプツあったけど先月くらいからスベスベしてきた	1	1
早朝の懸垂きっついけど気持ちいい	1	0
三頭筋トレ。自重でやるならみんなどんなバリエーションでやってます?	1	1
トレーニングを始めてから身体が変わる。最近職場で「どうやったら痩せれたん？」と聞かれることが増えた。 いや、聞かなくてもホントはみんなわかってる。やるしかない事はすでに頭でわかっている。 取り組み始めるかどうか、それを続けるかどうかが問題。	1	2
夢を叶える。楽な道なんてない、ただ進み続けるマインド、辛く落ち込みそうなときも未来の自分を見つめるマインドが必要。 自分にとっては全てがトレーニングに凝縮されていると思う	1	2
学生以来のプロテイン。買ってしまった妻には内緒	1	1
昼飯のオートミール粥　プラスしてタンパク質の高野豆腐のからあげと卵焼き、サラダいただきまーす！	1	2
プロテインが錠剤サイズならどこでも飲めるのにそんなのある？ないなら作るか	1	1
プロテインタブレットあるわ	1	2
今朝の体重66.7キロ　体脂肪率17%でキープ。もっと脂肪を落としてカリカリに仕上げるぞ!帰宅したら今日は脚トレ頑張ります	1	2
カロリー取ろうとして昼めししっかり食べたら腹いっぱいで動くのしんどくなったわ（汗）分食にしたほうが体に優しいね無理やり行きます	1	1
サイヤマンさんやコアラさんの体見てたらモチベ上がる	1	2
今朝の体重　67.2キロ 体脂肪率18.8日% まだまだ腹の皮下脂肪がつまめてしまう有酸素頑張らなあかんか?	1	1
今日の体重66.9キロ　体脂肪率17% 大胸筋のラインしっかりしてきた	1	2
今日は腕と肩頑張ります!	1	1
腕！肩はだいぶいい感じにパンプしてきましたこのまま頑張ります!	1	0
早朝トレーニング 梅雨の晴れ間を塗ってウォーキング&軽い筋トレ 朝の四時はまだ誰もいません	1	1
片道40分、チャリで有酸素頑張ります	1	0
去年は履けるズボンがなく仕方なく買ったユニクロのズボン。今では拳3つは入ります人はいつでも変われますね!	1	0
人の不倫にワイワイ言ってるワイドショーのコメンテーター達。暇やねんな。不倫がいいとは思わんけど、あくまで人のこと。人を叩く前に自分の体鍛えようぜ!	1	1
木綿豆腐に一晩味噌を塗ってしっかり水を抜きます、それを薄くスライスしてトマトと交互に挟めばなんちゃってカプレーゼの出来上がりですヘルシーでいいですよ	1	0
栄養や調理が気になる。もっと美味しく栄養価の高いものを食べたい欲求がすごい	1	1
昨夜の肩トレ、ホームセンターで買ったゴムバンド使ってます\n仕事のあとジムに行けないので自宅でトレーニングです	1	1
